07.226.590/0001-14,BUMGARNER ME.,2.1,13612-520,1754,Parque Andrews,96786293323
14.450.668/0001-45,MOONEY INC.,8.0,82458-527,3415,Sitio Rice,
24.722.807/0001-04,WILKERSON LTDA.,6.1,15788-955,4728,Condomínio Madden,50934038467
42.386.007/0001-33,GARON INC.,3.5,16650-361,2666,Rodovia Cole,17347974401
96.041.441/0001-00,TAYLOR INC.,7.1,38666-778,7270,Praça Evans,94579341369
43.814.509/0001-80,HADNOT SA.,7.9,34164-466,3867,Rodovia Lynch,31309578969
20.192.981/0001-23,ALEXANDER ME.,5.8,51422-615,848,Condomínio Wong,78498965070
71.223.793/0001-56,GARRETT INC.,5.6,44219-778,8456,Rua Burr,40486045271
48.536.139/0001-80,AGUILAR SA.,7.5,56789-759,7131,Sitio Faul,91790451452
25.499.127/0001-28,SHIPLEY ME.,8.1,16429-820,3533,Rua Bench,64520246479
99.226.775/0001-47,YOUNG INC.,0.7,13596-910,2532,Condomínio Tompkins,28582562077
06.806.667/0001-62,SCHNIEDERS SA.,3.7,35786-188,1241,Rua Knotts,44206865262
99.734.883/0001-20,COMERFORD INC.,3.0,79167-123,5664,Rua Smith,62878331191
43.481.604/0001-00,PETERS INC.,0.5,61599-580,2157,Condomínio Farrar,
53.438.909/0001-92,HINRICHS ME.,1.3,72847-624,6409,Vila Bernard,87394053030
14.196.011/0001-01,THACKER ME.,2.9,75636-761,5733,Vila Morin,69279535311
27.620.584/0001-54,THOMASON SA.,4.8,58527-855,9902,,66169647732
48.207.645/0001-26,DAVIS INC.,7.3,72654-805,950,Rua Morris,89764315880
68.901.285/0001-75,GREGG SA.,9.1,68135-552,7386,Avenida Wilson,65667287772
34.815.942/0001-40,HOSKINS LTDA.,0.0,72439-933,8110,Rodovia Torrez,62438491137
13.626.592/0001-01,HICKMAN SA.,6.5,47707-213,0,Avenida Lofton,57296598273
31.505.670/0001-93,BENTLEY SA.,6.5,75863-344,2707,Rodovia Jones,26163105228
72.397.324/0001-16,COOK SA.,9.7,15077-953,6636,Rua Nugent,
38.984.302/0001-14,TIEMENS ME.,6.0,23919-383,3322,Praça Pearson,77712118419
08.253.902/0001-41,CUSH SA.,8.5,44077-926,6551,Praça Zucco,3343901150
34.927.088/0001-03,MONAGHAN LTDA.,8.1,27903-961,106,Sitio Collins,94768607507
96.009.117/0001-05,ROZMUS ME.,8.8,84410-393,7942,Sitio Johnson,
14.435.411/0001-14,BROWN ME.,0.1,24891-841,2373,Praça Gladney,47100467635
23.848.234/0001-99,LUHMAN ME.,1.5,32075-913,8003,Vila Burnett,46262405908
21.346.157/0001-43,GAYDOS INC.,1.4,83192-147,3624,Parque Lefebvre,55878184058
05.218.518/0001-10,HUNT SA.,2.7,24698-174,9547,Praça Leblanc,
92.421.848/0001-02,MAXWELL ME.,2.8,67226-259,8063,Sitio Simpson,23110967035
58.353.238/0001-80,RODGERS SA.,4.7,64123-982,2558,Praça Hockenberry,2978799417
38.049.004/0001-37,MCMAHON INC.,4.2,87797-947,4535,Vila Ligon,7694704595
62.396.892/0001-49,MILLER INC.,4.3,72125-308,3882,Rua Matheis,96982265157
20.867.484/0001-88,WALL LTDA.,3.0,38612-760,4005,Sitio Vasquez,61900596128
43.344.812/0001-67,HOWELL SA.,8.1,39613-659,8301,Rodovia Anderson,23256263364
68.471.664/0001-72,FORSMAN ME.,8.6,93838-118,0,Sitio Baker,47302403941
32.631.243/0001-14,PACE SA.,2.6,10971-710,6908,Vila Hale,5692649514
21.591.143/0001-95,,9.0,98420-186,3497,Vila Guerrero,44798483678
41.691.800/0001-83,RODGERS SA.,4.2,15715-353,5088,Praça Granger,79359903157
16.409.427/0001-88,HUTCHINGS INC.,8.2,46767-786,2653,Avenida Nies,37473367661
62.101.531/0001-28,ESCALANTE ME.,2.2,46967-907,7458,Sitio Wood,61270167446
82.229.593/0001-27,,2.9,45140-431,7635,Parque Coviello,37331754137
37.481.851/0001-03,GATH LTDA.,5.4,67794-583,1887,Parque Rodriguez,83444893165
28.368.523/0001-04,TAYLOR INC.,5.3,91674-938,0,Condomínio Mckenzie,57648377263
57.738.172/0001-84,GORMAN INC.,7.6,19038-680,626,Praça Cumbee,91857153186
33.040.111/0001-80,CLARK LTDA.,9.1,81340-547,6586,Sitio Scott,19346142848
53.738.341/0001-25,HEUER INC.,4.7,12318-992,9413,Condomínio Mitchell,10723374855
59.169.949/0001-62,DAVANZO LTDA.,0.0,57803-786,491,Sitio Smith,60248285618
92.957.761/0001-54,TELLERIA LTDA.,6.6,66621-855,460,Condomínio Polk,58869983410
84.724.948/0001-80,SOLIS INC.,8.8,,6005,Praça Gabbamonte,25722458672
95.552.326/0001-38,FRAZIER LTDA.,9.0,36947-954,0,Rua Delisa,86246597488
92.689.615/0001-95,COMFORT LTDA.,2.5,70079-469,408,Rodovia Mejia,51273327121
08.184.931/0001-07,REZAK ME.,4.8,91590-246,8896,Rodovia Walks,94491543450
86.132.817/0001-39,BACA SA.,1.0,74109-510,6200,Vila Kramer,39461365978
57.827.114/0001-27,BAILEY LTDA.,5.9,20543-710,734,Avenida Brody,49252581737
10.180.001/0001-19,HOUCHIN SA.,5.8,88149-449,1072,Condomínio Sanchez,57545105096
10.064.310/0001-23,HARPIN LTDA.,0.2,68201-263,2013,,9715289738
18.875.999/0001-88,DAVIS ME.,1.7,40880-417,910,Praça Miller,79456633415
83.625.837/0001-53,LIEVANO INC.,6.1,85912-513,3529,Condomínio Lindberg,19230762286
89.566.525/0001-00,GAY SA.,8.7,26467-947,3096,Sitio Vinson,83114347050
30.910.832/0001-06,GOMEZ LTDA.,1.2,52113-266,8382,Avenida Lemaster,40456905367
34.856.723/0001-09,WARREN LTDA.,5.4,30262-538,0,Vila Tapley,79914871075
29.988.101/0001-02,GILMORE SA.,3.7,52334-499,7495,Rua Smith,20952765502
69.396.102/0001-74,ANDREWS ME.,8.2,10227-762,1349,Parque Smith,94735711359
08.915.417/0001-96,CHASE ME.,2.6,42674-362,8676,Sitio Calder,98589391777
02.693.165/0001-11,STANCIL LTDA.,3.9,81356-632,7362,,56561208205
11.370.424/0001-64,SCHROEDER SA.,3.6,,820,Rodovia Massey,21223751678
44.825.830/0001-23,BROADY ME.,9.8,18743-222,6108,Condomínio Suggs,42943497338
13.182.607/0001-81,HARDER INC.,2.1,49101-255,1791,Condomínio Hendricks,12545818936
92.513.538/0001-18,NEWMAN LTDA.,0.3,44900-283,807,Sitio White,11122456614
91.720.672/0001-27,DILL LTDA.,4.7,89913-431,3526,Rua Reckart,85660117623
98.520.052/0001-93,LUCAS LTDA.,0.8,86130-555,5251,Praça Moon,56710153303
28.379.994/0001-18,KNUTH INC.,4.6,,5212,Praça Walsh,75793448629
66.836.197/0001-01,IMLER ME.,0.6,15857-960,9942,Praça Gehling,50189867210
11.429.608/0001-52,WILLIAMS LTDA.,1.5,54155-434,562,Sitio Dickenson,23192738946
45.519.419/0001-92,BLANKENSHIP LTDA.,1.2,,5099,Rodovia Gaskamp,57512051952
04.013.942/0001-65,STEPHENS SA.,5.6,28771-998,3062,Parque Davis,38909981796
49.108.970/0001-02,ALLEN INC.,5.5,54611-336,6383,Parque Ostrye,15536126577
99.630.586/0001-35,WEISKOPF INC.,2.9,58621-786,516,Rodovia Oakden,76132436883
01.599.687/0001-96,FERNANDEZ SA.,1.3,56466-318,657,Sitio Dusel,23971245191
36.138.690/0001-97,STPETER ME.,6.2,32562-983,0,Avenida Morrison,37373826904
45.690.182/0001-08,MALONE SA.,4.1,65653-215,1753,Condomínio Cuellar,88859629143
36.229.776/0001-25,PHILLIPS INC.,5.3,,3594,Vila Hilliard,58920299574
02.703.102/0001-07,TROIANO ME.,2.7,63863-444,3460,Parque Lacroix,79743607686
99.970.827/0001-95,SLATER LTDA.,0.0,55602-494,6652,Praça Ross,90631948334
21.441.697/0001-06,KNOWLES ME.,3.2,57733-396,3143,Condomínio Walker,9857076668
69.191.808/0001-08,KAISER INC.,3.2,44039-819,6012,Avenida Mitchell,95937923509
86.974.371/0001-90,MCGOVERN LTDA.,6.0,48331-785,122,Rua Woods,63396753705
74.552.832/0001-57,SHELTON LTDA.,9.6,16675-737,213,Parque Walker,97710895783
25.973.833/0001-60,LAGUIRE LTDA.,9.8,78230-461,4482,Condomínio Fishman,98596424572
45.993.872/0001-36,EISELE INC.,9.1,92406-893,3730,Praça Weiss,
26.584.260/0001-45,CAMPBELL SA.,7.0,56669-869,1307,Condomínio Montoya,31684437368
18.989.845/0001-17,HIRSCH INC.,9.3,42755-671,8031,Condomínio Harper,75847943245
78.932.619/0001-21,,7.8,89938-569,0,Rodovia Walls,57414653553
93.718.510/0001-80,JAROSZ LTDA.,0.2,84172-683,6840,Praça Langley,57134844764
93.451.862/0001-11,LONGO ME.,3.1,57870-226,1860,Rodovia Miller,74313738090
25.955.327/0001-48,WALDEN SA.,3.8,11293-808,7565,Parque Rodriguez,68715969901
69.906.677/0001-90,HAVERLAND SA.,1.7,75421-718,2144,Avenida Ring,
78.390.128/0001-04,MORELY INC.,0.6,76258-331,1742,Condomínio Settles,74796692708
09.595.909/0001-04,GREER INC.,1.9,92300-187,5774,Vila Sumners,13393429395
58.881.457/0001-32,GARCIA INC.,6.5,70445-841,7298,Vila Stockbridge,50702769397
61.183.631/0001-88,,7.0,19405-627,1791,Sitio Herrera,97134368087
20.160.885/0001-01,WESLEY LTDA.,1.6,81835-270,3685,Rodovia Tolbert,42427395037
71.199.724/0001-54,BRELAND INC.,1.9,48134-425,9323,Sitio Picklesimer,91303703196
73.740.193/0001-90,OLIVARES SA.,2.6,,7899,Rodovia Coster,73758288394
87.572.208/0001-63,ROEGER LTDA.,3.6,48635-612,9865,Rua Walk,53458488244
78.644.598/0001-49,JORDON ME.,1.9,,4468,Avenida Hagan,50223733926
98.115.828/0001-90,LITTLE LTDA.,0.8,87265-842,8443,Parque Davis,17531292270
80.819.084/0001-29,LUTZ ME.,0.2,17478-277,5008,Vila Hendricks,5296171686
92.211.450/0001-41,BAKER LTDA.,1.0,68955-545,3145,Praça Packwood,88267959672
90.398.855/0001-05,RIDENOUR INC.,7.9,,1132,Condomínio Mitchell,64532769435
12.618.468/0001-23,COLE ME.,0.2,10732-394,7349,,21808716980
40.767.839/0001-74,,1.9,80887-185,7030,Rua Briney,91882554286
85.776.710/0001-60,WAREN LTDA.,8.9,46847-746,1491,Avenida Stokes,57572106588
63.218.509/0001-25,,0.0,61038-467,0,Rodovia Kight,37963067415
46.206.376/0001-58,,3.4,31666-540,660,Parque Burnham,31949007839
27.287.129/0001-89,,8.6,80224-380,4868,,27149453466
39.738.071/0001-21,LAWHORNE INC.,10.0,11366-818,0,Sitio Hise,85251258352
78.783.280/0001-49,BRINEGAR LTDA.,8.9,87652-868,119,Rua Bell,54478746002
45.141.034/0001-34,HALL SA.,2.8,60830-468,4376,Rua Mackey,8919137039
34.497.386/0001-00,PRUITT SA.,1.9,49276-225,9840,Condomínio Sun,
74.881.671/0001-45,HARRIS LTDA.,9.6,32124-990,6849,Praça Mitchell,99304569493
40.326.090/0001-20,TUSSEY INC.,6.8,70641-237,680,Rua Handy,32892037318
78.941.793/0001-30,BRADLEY SA.,0.8,30374-886,8509,Condomínio Jones,69432805082
58.900.656/0001-40,BARNES LTDA.,5.9,,9697,Sitio Rogers,15351874713
17.610.647/0001-38,JOHNSON ME.,8.7,47444-587,7607,Praça Davis,91157594492
57.220.504/0001-34,CARR ME.,1.4,34526-904,6080,Condomínio Bond,94113728259
47.756.453/0001-06,MAGDALENO SA.,8.9,88557-672,6171,Rua Benitez,38875884642
58.616.088/0001-50,JONES SA.,0.5,15152-946,3045,Avenida Talley,11733792442
54.615.446/0001-50,FRANCESCONE INC.,7.7,79180-231,8289,Avenida Lute,47475285664
29.995.130/0001-93,SANTOS LTDA.,0.2,77871-407,7868,Avenida Jones,64695155788
72.407.128/0001-85,,6.5,71750-513,1966,Parque Cunningham,22748714537
45.414.905/0001-46,THOMAS INC.,0.5,32805-933,5873,Avenida Burns,97547685283
55.027.122/0001-63,VASQUEZ SA.,8.3,17845-405,4857,Avenida Betz,23744488080
03.173.227/0001-27,SMITH SA.,0.9,88982-730,3539,Parque Blizzard,62101714567
16.719.222/0001-07,BRADSHAW ME.,2.7,10744-108,129,Rodovia Jimenez,59194216922
28.972.535/0001-43,COFIELD SA.,2.7,48229-662,5826,Vila Vincent,66292956149
09.459.938/0001-49,COLLINS LTDA.,9.8,56368-853,4789,Rua Watts,6170523526
76.943.924/0001-93,MELNICK LTDA.,9.0,84252-923,1718,Rodovia Schleider,63679896730
88.770.096/0001-18,BRIDGES INC.,2.7,,0,Avenida Wright,74403915325
95.431.560/0001-07,GRIZZARD INC.,9.9,85592-171,374,Rodovia Rivera,64562215282
14.107.908/0001-03,TIPTON INC.,7.7,10900-942,4910,Avenida Mejia,69376893578
23.616.111/0001-22,BURDICK SA.,2.7,44683-364,3005,Avenida Smith,96673766206
58.654.140/0001-63,CABRERA SA.,8.5,49982-870,5186,Condomínio Ayer,86283751788
93.600.924/0001-00,GARCIA INC.,7.6,66511-600,454,Vila Ryan,73949977901
90.751.691/0001-58,GREER ME.,9.2,46409-715,5213,,67877821605
18.690.776/0001-46,LINDSEY SA.,9.4,12712-240,7434,Sitio Yant,73604853703
07.680.070/0001-87,BEDEAU INC.,3.0,63070-364,5868,Sitio Melton,1473988620
66.776.296/0001-45,RICKETTS ME.,4.6,12707-753,9038,Rua Guerrero,94567094953
35.006.355/0001-72,ROBINSON LTDA.,4.8,31300-635,8995,Rua Downey,40226813880
24.558.281/0001-60,PETERSON INC.,6.6,30009-726,8426,Rua Cregan,34988633369
22.652.997/0001-05,JACKSON SA.,8.6,27376-920,7464,Sitio Dorton,34426245296
60.383.851/0001-92,FUENTES INC.,7.9,86215-425,4545,Avenida Mcmillian,41391374140
13.754.611/0001-77,CAVALERO LTDA.,3.2,92666-475,3419,Rua Vinson,79437146844
79.410.245/0001-47,POLING ME.,0.8,52898-432,8628,Condomínio Logan,82228721353
69.705.013/0001-62,CERDA LTDA.,2.3,91103-718,4520,Sitio Bustamante,77124523680
35.717.271/0001-47,HETRICK LTDA.,2.1,34650-893,6491,Parque Bullard,13832531957
43.305.872/0001-70,JOHNSON LTDA.,7.0,13533-793,3084,Rodovia Osgood,81143386524
32.582.485/0001-65,SANCHEZ ME.,1.8,65016-663,8635,Rodovia Oldaker,30843558925
74.032.496/0001-11,BOWLING ME.,6.9,37403-130,9517,Avenida Carrillo,4826536240
93.730.298/0001-76,BOBO INC.,6.5,77598-588,0,Rodovia Sefcovic,90275261509
20.581.610/0001-33,REICH ME.,4.0,32638-778,1586,Avenida Torgersen,84504441282
71.373.855/0001-06,RICH LTDA.,10.0,50349-256,9987,Rua Basquez,78822559130
92.202.881/0001-41,MILLER LTDA.,4.0,59757-424,688,Praça Vandeventer,3336615174
99.603.879/0001-23,THOMPSON SA.,7.4,64922-973,9831,Praça Coursey,74443084969
14.749.245/0001-20,WIDERA SA.,6.5,96926-967,4121,Parque Telles,26313621414
74.488.419/0001-70,REEVES LTDA.,7.4,46840-287,9463,,82136293652
07.325.000/0001-00,HOMAN ME.,6.3,68627-424,8391,Sitio Higgins,4824328526
86.498.649/0001-08,,8.8,11163-452,5830,Praça Goldman,76606699575
27.846.228/0001-53,HOLDRIDGE SA.,5.1,91868-736,3542,Praça Kelly,29242377544
80.630.219/0001-03,LAW SA.,6.9,76053-289,9746,Condomínio Rogers,27666589043
97.946.686/0001-40,ROSENBAUM LTDA.,2.5,28441-153,9661,Rodovia Diaz,24364324804
39.823.321/0001-21,LUSK SA.,10.0,15280-293,4503,Praça Sales,86150409651
37.476.637/0001-69,SCHROEPFER ME.,7.6,67940-475,6033,Rua Leblanc,7378311496
61.340.733/0001-60,LEIBER ME.,4.5,91043-422,0,Vila Kesler,95995707938
56.205.804/0001-81,POWELL INC.,6.6,18435-172,6624,Condomínio Sofia,43604458785
85.897.579/0001-90,BRADLEY INC.,2.6,37659-792,5859,Avenida Keele,14864266664
67.165.920/0001-30,GILES ME.,7.8,40853-753,795,Condomínio Paci,93234453539
08.687.046/0001-32,VANN ME.,0.8,30350-118,5344,Rua Kemper,27687749227
69.567.473/0001-71,HUTCHINS INC.,0.8,21211-933,2775,Sitio Reese,39716133223
43.931.824/0001-98,SOTELO LTDA.,5.2,22397-169,2823,Rodovia Steed,61243626649
18.180.562/0001-20,BARNES LTDA.,3.0,81016-175,8175,Rua Cave,55527805251
35.418.859/0001-08,MILLER ME.,7.6,41839-494,5383,Parque Mayes,42507505177
55.094.364/0001-70,ALLRED LTDA.,5.4,20363-595,7873,Condomínio Freeman,88960492938
30.373.362/0001-99,SMITH SA.,2.8,14607-311,5709,Parque Guerette,21276449686
46.814.466/0001-21,BAIER SA.,8.1,97453-895,3088,Sitio Rosas,10264584419
41.732.445/0001-43,ELLIS SA.,8.2,12893-761,8236,Vila May,79470709260
18.457.980/0001-11,MICKENS LTDA.,4.5,61871-515,5629,Parque Gorsuch,94476557031
99.507.005/0001-72,WEBB LTDA.,1.5,38824-134,7935,Vila Dorsey,89921136724
86.748.451/0001-27,WASHINGTON ME.,2.9,62301-186,1366,Avenida Paxton,41835849764
34.607.891/0001-60,MUNOZ ME.,6.1,13733-855,3177,Rua Day,43720429609
35.452.533/0001-99,CARROLL INC.,3.8,85439-311,6832,Condomínio Shell,87711778051
69.298.113/0001-11,MATTHEWS ME.,8.0,18837-930,8426,Avenida Venable,66930596646
98.560.247/0001-67,KIMBALL LTDA.,6.4,,386,Praça Castillo,10364011236
35.262.790/0001-68,ELLZEY INC.,8.5,90912-193,4790,Praça Fennell,7886348284
82.960.598/0001-25,,2.9,36795-398,5925,Praça Barnes,32681833634
79.707.494/0001-07,BROTHERS ME.,0.0,87443-641,595,Parque Bacon,41853298170
89.023.401/0001-70,SUK LTDA.,3.0,86787-352,1111,Vila Wallace,30858665972
99.304.250/0001-82,VELEZ LTDA.,8.9,48343-777,3087,Vila Hopkins,7725658275
42.006.679/0001-76,ROSSITER INC.,9.1,74868-400,71,Parque Chavez,47888717818
91.781.683/0001-17,LEIF LTDA.,4.4,32715-386,6461,Praça Brunner,88970872638
18.629.890/0001-60,MCKEE ME.,0.0,50617-586,8560,Rua Navas,22227964054
84.857.889/0001-18,KEOWN ME.,7.8,10679-124,2159,Rodovia Mendoza,84387109279
92.685.531/0001-83,JULCA ME.,6.7,32940-792,6033,Rua Sawyer,54528684201
00.229.456/0001-28,BROWN ME.,0.8,75781-565,6826,,61180411425
39.271.979/0001-78,ROJAS SA.,5.0,68296-724,4762,Rua Ogburn,2759238486
45.307.269/0001-53,WATERS INC.,1.5,82370-494,584,Sitio Kaizer,24700393402
92.575.490/0001-72,GOODWIN LTDA.,8.7,33486-612,8224,Rodovia Haro,60517122139
61.716.954/0001-90,,3.0,44315-286,1392,Parque Thorpe,14369697004
72.246.965/0001-70,PARMENTER INC.,4.2,63631-470,0,Vila Rayburn,91115032277
69.459.476/0001-91,EDGE INC.,2.6,20981-450,5258,Rodovia Becker,
99.642.153/0001-08,WILLIAMS SA.,9.6,22770-815,3289,Vila Pearson,41921063259
76.451.180/0001-90,BEARD INC.,5.3,17084-622,0,Parque Jordan,90466849090
15.619.417/0001-04,MAGEE ME.,2.4,56580-215,9459,Vila Sorell,79435053424
16.043.048/0001-17,AUSTIN SA.,5.6,31032-658,109,Rodovia Kunzel,47931382962
24.004.900/0001-75,SHANNON SA.,1.9,60335-264,389,Sitio Johnson,74799724242
18.184.523/0001-09,CARPENTER INC.,6.7,63920-213,9241,Sitio Jefferson,73975532870
01.952.088/0001-04,,2.9,60941-563,3,Condomínio Lawrence,98394055036
89.529.507/0001-40,VEREEN ME.,6.9,79495-578,6091,Vila Warbritton,32560566597
41.232.565/0001-81,,7.6,32097-339,3557,Parque Fortuna,80917263648
24.021.074/0001-72,KOZIOL INC.,1.9,12788-403,9353,Condomínio Baillie,92840847402
34.932.286/0001-65,,6.6,65538-331,8859,Parque Thompson,90711503826
29.026.144/0001-07,MYERS INC.,0.6,76002-414,8339,Rodovia Weiss,19185995221
42.773.423/0001-94,CASPER INC.,0.8,26741-363,1766,Sitio Cagney,7949988898
90.190.116/0001-23,BJORK SA.,2.7,14534-167,2978,Vila Ball,19306452358
58.328.321/0001-08,BUZZELL LTDA.,2.4,73448-315,1614,Parque Pantoja,22170737561
99.637.951/0001-33,COOK SA.,0.4,50712-313,168,Avenida Mcdonald,67930457057
08.813.211/0001-55,ROBERSON SA.,3.7,61241-435,2993,Parque Ellinger,44584175199
46.334.122/0001-15,EADS LTDA.,5.5,38653-913,2831,Condomínio Zampieri,41867846430
64.774.601/0001-34,SMITHHEART ME.,3.0,92979-596,7900,Parque Mccoy,12367744401
11.114.551/0001-00,QUINONES SA.,9.7,71234-546,6000,Rodovia Randles,14962491666
98.551.905/0001-54,MILLER SA.,5.8,75415-353,9611,Rodovia Young,50371948440
89.217.116/0001-90,VAL INC.,7.5,15767-737,0,Sitio Snedegar,46736952920
69.941.159/0001-07,SMITH ME.,8.9,73754-918,3065,Rodovia Lewis,80651255199
93.084.999/0001-85,JENSEN SA.,5.2,59020-806,7490,Condomínio Gilliss,58876377985
50.895.686/0001-02,SUMMERS INC.,8.5,93091-552,7877,Condomínio Kho,55781024906
45.653.935/0001-05,HAMMOND ME.,2.6,34073-734,3894,Rua Fishback,16148466253
60.940.223/0001-60,CHRISTIANSEN LTDA.,3.0,88051-823,500,Rua Stephenson,64469167353
64.723.073/0001-94,LAZEWSKI ME.,3.4,46611-375,7856,Rua Kaiser,56419323671
54.563.824/0001-07,LEEDER SA.,4.0,16979-283,5067,Rodovia Dickson,58605122199
63.562.901/0001-97,MCALISTER INC.,2.3,25453-583,855,Sitio Taylor,
42.267.211/0001-35,NOHEL LTDA.,5.1,95097-813,3081,Rodovia Heggie,50455922443
10.915.040/0001-17,CARNEY LTDA.,5.1,,0,Rodovia Hesseltine,57418953230
64.756.631/0001-18,,7.4,19316-578,3481,Avenida Giese,
51.777.874/0001-90,PENA INC.,2.2,37141-141,3978,Avenida Hubbard,21670702100
21.006.673/0001-29,ARROYO INC.,5.8,60935-527,2310,Avenida Cook,90621861115
74.383.043/0001-30,LASKIN SA.,4.2,51359-968,7086,Avenida Holbrook,46973247583
61.224.503/0001-35,LINKOVICH LTDA.,9.5,69074-997,8820,Sitio Martin,68338664053
67.326.818/0001-70,,0.7,88865-863,5555,Condomínio Yutzy,64413632918
24.428.130/0001-98,CONDER ME.,2.6,67463-659,6906,Condomínio Twomey,1242492603
31.400.853/0001-44,GREEN SA.,9.2,26634-436,5744,Praça Wisnowski,69755043857
06.367.837/0001-50,GOODWIN LTDA.,9.0,41853-144,4775,Parque Lambert,41128865402
23.173.424/0001-53,MYERS INC.,7.6,42722-511,3364,Parque White,60255285460
63.349.036/0001-03,MEHR INC.,4.5,83887-285,9916,Rodovia Dubie,18304294360
74.629.669/0001-83,ROBINSON SA.,3.7,56923-355,3502,Avenida Bozeman,65121305901
24.373.026/0001-43,HENRY LTDA.,5.7,71693-282,1363,Praça Witt,4610475656
55.210.558/0001-93,MCALPINE LTDA.,0.4,36964-369,6711,Rodovia Carver,
66.743.869/0001-34,MCDAVID LTDA.,2.4,23436-939,7685,Rua Smith,10713749521
43.288.041/0001-38,DOMINA SA.,6.7,20047-520,4873,Praça Christman,60861787548
26.392.485/0001-08,,4.9,55992-860,2955,Condomínio Dye,43397602162
75.089.983/0001-83,DAVIS SA.,4.6,99561-622,1838,Condomínio Caskey,63786971471
46.585.147/0001-91,DIXON LTDA.,2.5,36575-658,1289,Parque Judge,79943763517
62.032.060/0001-43,DYE SA.,5.0,51896-607,2239,,
65.247.324/0001-74,FOSNAUGH ME.,9.6,32092-653,4745,Parque Perez,14913606147
49.699.704/0001-93,TUCKER SA.,0.0,,9326,Rua Smith,32697258150
51.248.550/0001-65,GUARDADO LTDA.,0.9,39300-515,2461,Sitio Ridley,14838146940
52.853.790/0001-51,CHRISTIAN ME.,5.2,86676-146,0,Condomínio Joesph,43483791666
14.339.470/0001-99,GRIMALDI INC.,0.4,17549-268,4455,Condomínio Crabtree,78298802356
75.558.326/0001-38,GABLE LTDA.,5.1,61646-551,323,Avenida Pallan,71511374153
34.540.351/0001-07,WILLIAMSON LTDA.,5.4,83245-674,613,Avenida Eagleton,8594585911
60.433.499/0001-52,WINTERS ME.,7.1,26742-319,2637,,86335844788
52.508.578/0001-57,FARRELL INC.,0.4,82411-941,966,Condomínio Bjorklund,72325317768
43.381.787/0001-91,NELSON ME.,5.0,52103-884,7985,Rua Mangan,16544328523
54.115.709/0001-61,MILLER LTDA.,9.3,30713-780,6991,Condomínio Lindsey,10596336056
29.914.028/0001-16,BARLAGE INC.,8.6,59058-413,6929,Rua Shanks,51362579690
96.325.304/0001-06,TAPLEY ME.,9.4,54884-272,2725,Vila Watson,44725742024
28.017.605/0001-04,DARLING SA.,0.4,67276-609,990,Condomínio Kiely,69373092195
16.267.682/0001-33,CARTER LTDA.,9.3,43460-880,7447,Parque Flores,74795012738
48.288.006/0001-32,DIEFENBACH LTDA.,5.3,55549-330,513,Avenida Mcmullen,38800591810
41.855.950/0001-85,HOLEMAN SA.,5.9,45689-584,6897,Condomínio Flakes,41610456318
20.620.986/0001-00,PARKER SA.,6.3,74362-681,7034,Condomínio Johnson,42455086215
34.511.269/0001-54,KINNEY SA.,9.1,45007-153,9917,Vila Robinson,51589578963
05.870.638/0001-05,FAIRFAX INC.,6.5,51589-317,1621,Condomínio Roser,19295929554
61.596.917/0001-95,ROBICHAUD ME.,5.3,95628-238,5438,Rua Naccarato,4265488751
70.314.601/0001-54,,3.6,60619-731,4308,Avenida Torres,
29.501.358/0001-80,,1.0,29515-966,521,Rua Smith,98196536607
94.092.690/0001-08,VASQUEZ INC.,5.3,39723-554,8148,Parque Bryant,64130309759
52.830.731/0001-68,DOYLE LTDA.,0.6,41648-198,9830,Rodovia Sanchez,73613155844
45.572.091/0001-78,GILLIAM SA.,0.0,61674-877,4592,Parque Alford,75944532230
83.848.411/0001-69,HICKS SA.,3.7,20027-427,6460,Avenida Bourdon,78361321069
32.104.447/0001-05,HAYNES LTDA.,9.4,21512-848,1740,Rua Boucher,6871154636
44.209.199/0001-38,SLATER SA.,2.3,21107-652,5272,Rua Field,64622513918
56.540.120/0001-36,WATSON INC.,1.7,92562-949,5403,Avenida Kelly,44836416940
14.646.366/0001-47,GLEIM SA.,9.7,15516-630,9907,Avenida Jackson,8741975308
52.097.527/0001-80,HOFFMAN ME.,8.8,39089-721,4621,Rua Kelley,6594415913
16.644.270/0001-75,PROBST INC.,1.8,36599-632,941,Vila Baldwin,91628607054
58.065.902/0001-96,ARMSTRONG ME.,8.3,50389-345,3319,Condomínio Ortiz,80554692333
33.374.468/0001-03,REICH INC.,3.2,34270-811,9788,Sitio Lee,96915143618
16.637.252/0001-66,BUZZARD LTDA.,1.1,,9028,Parque Yu,
76.868.956/0001-71,SPINKS INC.,2.2,65168-734,7607,Praça Ford,26410362100
95.740.459/0001-38,ELLIOTT ME.,8.7,91135-690,8276,Parque Newberry,11810488032
70.797.008/0001-06,MCCARTNEY INC.,4.4,44598-413,3926,Condomínio Knowles,
48.269.062/0001-20,FEASTER INC.,8.4,72001-504,2810,Parque Crowder,44635943263
39.430.627/0001-18,MORTON SA.,3.0,63995-290,8076,Avenida Garza,38926869843
95.677.875/0001-39,FLIPP SA.,0.7,64160-653,4206,Sitio Hicks,55329693017
83.435.527/0001-76,ENCISO SA.,5.0,37922-144,5113,Sitio Carlisle,28214123156
39.701.307/0001-55,MOREAU INC.,5.5,43039-517,9535,Rodovia Kimbro,17329233011
40.539.322/0001-28,LUCIANO ME.,1.4,39964-316,8053,,97617068557
