19,1886,252.84,Savoy cabbage
44,1887,393.18,Beef loin
35,1888,307.4,Flageolet
10,1889,105.3,Crawfish
33,1890,483.12,Lake herring
5,1891,446.44,Tea bread
8,1892,191.56,Alewife
16,1893,402.43,Pork loin
26,1894,196.33,Bottom round
5,1895,484.04,Broiler
5,1896,118.31,Angel food cake
22,1897,26.63,Netted melon
34,1898,33.24,Watermelon
19,1899,348.54,Finnan haddie
31,1900,373.86,Jellyroll
42,1901,436.17,Shoofly pie
28,1902,3.65,Hard roe
19,1903,488.67,Bibb lettuce
42,1904,160.25,Caviare
18,1905,430.26,Atlantic salmon
29,1906,94.32,Citrus fruit
0,1907,288.3,Freshwater bream
34,1908,236.74,Lemon
38,1909,403.72,Bleu
46,1910,353.83,Rack
2,1911,186.61,Coconut meat
44,1912,407.6,Hindshank
8,1913,229.89,Flatbread
12,1914,370.37,Dumpling
43,1915,208.05,Carambola
20,1916,361.83,Mulberry
15,1917,168.41,Soft roll
49,1918,341.56,Endive
29,1919,176.31,Globe pepper
34,1920,457.25,Pretzel
2,1921,214.52,Chicory
48,1922,240.16,Sponge cake
48,1923,344.2,Jak
26,1924,458.65,Tuna
14,1925,148.46,German pancake
46,1926,188.48,Squab
19,1927,386.99,Lambchop
20,1928,101.99,Wonton
11,1929,475.69,Citrange
11,1930,282.12,Macaroni
46,1931,397.65,Winter crookneck squash
33,1932,117.35,Blueberry yogurt
16,1933,114.68,Double gloucester
13,1934,20.28,Pear
27,1935,443.6,Corn flake
10,1936,191.74,Caviare
44,1937,308.89,Macaroon
16,1938,439.02,Rock salmon
38,1939,318.54,Leg of lamb
43,1940,419.61,Ziti
20,1941,258.6,Cockle
11,1942,465.26,Striped bass
0,1943,301.95,Pinwheel roll
12,1944,248.99,Clingstone
37,1945,374.81,Lane's prince albert
5,1946,319.18,Lobster tart
20,1947,84.04,Turban squash
40,1948,436.61,Checkerberry
28,1949,190.21,Bun
6,1950,472.78,Snail
1,1951,316.67,Calves' liver
26,1952,211.88,Wonton
10,1953,180.17,Seeded raisin
24,1954,387.08,Julienne
42,1955,390.45,Salmon trout
32,1956,229.89,Apple fritter
8,1957,451.0,Blade roast
46,1958,287.36,Cheddar
14,1959,429.74,Mombin
19,1960,334.35,Savoy
6,1961,411.06,Peach
29,1962,67.77,Brisket
37,1963,479.04,Heart cherry
45,1964,375.57,Boeuf
14,1965,73.81,Anjou
38,1966,156.66,Cucumber
46,1967,322.97,Triple cream
23,1968,388.09,Gnocchi
11,1969,228.21,Cut
20,1970,149.89,Cut of lamb
13,1971,139.13,Goose
48,1972,491.01,Saltine
33,1973,379.57,Netted melon
44,1974,5.05,Jambon
17,1975,123.25,Collards
28,1976,73.02,Bismark
21,1977,167.26,Heart cherry
10,1978,243.32,Dasheen
33,1979,110.47,Raisin
14,1980,113.54,Matzo
15,1981,206.22,Chinook
4,1982,326.73,Shawnee cake
2,1983,188.87,Norwegian lobster
44,1984,32.65,Shoofly pie
4,1985,134.02,Rhubarb pie
25,1986,76.96,Sapsago
9,1987,81.15,Jerk
35,1988,498.55,Turnip cabbage
16,1989,323.83,Raw vegetable
37,1990,208.81,Variety meat
34,1991,92.25,Banger
1,1992,18.16,Battercake
19,1993,401.96,Horsemeat
45,1994,198.3,Danish blue
28,1995,343.09,Citron
44,1996,154.18,Witloof
33,1997,432.99,Guanabana
10,1998,458.7,Twister
16,1999,278.24,Double gloucester
47,2000,55.65,Jerusalem artichoke
14,2001,384.81,Loganberry
2,2002,496.82,Bream
7,2003,365.73,Cherimolla
47,2004,325.89,Fettuccine
32,2005,157.24,Dolphinfish
26,2006,75.55,Ecrevisse
26,2007,107.12,Pattypan squash
35,2008,334.87,Saskatoon
45,2009,359.21,Macaroon
33,2010,400.89,Lake herring
5,2011,204.27,Edam
35,2012,15.4,Fresh foods
38,2013,478.79,Fedelline
46,2014,494.12,Lanseh
26,2015,402.84,Swordfish
25,2016,17.2,Gammon
44,2017,7.65,Gigot
34,2018,450.94,Sugar pea
42,2019,476.39,Tangerine
2,2020,220.54,Tea biscuit
30,2021,325.7,Beef
48,2022,68.18,Scallop
5,2023,45.24,Speckled trout
42,2024,196.4,Lamb
32,2025,288.62,Layer cake
22,2026,97.39,Grissino
33,2027,40.57,Striped bass
30,2028,42.03,Lime
38,2029,279.02,Friedcake
44,2030,240.64,Cut of veal
29,2031,453.74,Star fruit
27,2032,365.29,Raisin cookie
25,2033,27.06,Pfannkuchen
10,2034,254.38,Club steak
26,2035,304.06,Smoked herring
38,2036,367.65,Hot cake
35,2037,13.26,Shortbread
8,2038,222.18,Squid
9,2039,296.3,Mahimahi
38,2040,481.22,Green pepper
9,2041,162.11,Chinese celery
8,2042,486.55,Romaine lettuce
37,2043,376.42,Oatmeal cookie
19,2044,10.76,Sour cherry
22,2045,174.24,Patty
25,2046,343.21,Newtown wonder
47,2047,53.31,West indian cherry
25,2048,434.11,Date bread
31,2049,337.34,Onion roll
17,2050,136.93,Swedish rye
2,2051,386.94,Corn muffin
30,2052,173.86,Ham
25,2053,474.98,Fresh food
21,2054,194.01,Alewife
3,2055,410.14,Split pea
23,2056,203.02,Pineapple
0,2057,414.07,Goa bean
24,2058,12.89,Tunny
25,2059,51.61,Hushpuppy
26,2060,251.7,Surinam cherry
4,2061,165.27,Turnip greens
10,2062,109.76,Buttermilk biscuit
42,2063,31.46,Whortleberry
26,2064,37.81,Citrous fruit
20,2065,167.86,Macaroon
42,2066,265.51,Fryer
5,2067,96.74,Milt
21,2068,271.64,Paschal celery
35,2069,448.2,Prima
49,2070,290.73,Soya
19,2071,32.55,Cauliflower
31,2072,93.58,Partridge
37,2073,371.39,Anjou
4,2074,178.28,Lemon meringue pie
37,2075,408.45,Avocado pear
39,2076,10.23,Milk chocolate
8,2077,354.6,Escargot
48,2078,351.57,Cocoyam
28,2079,53.78,Hand cheese
20,2080,181.87,Golden delicious
45,2081,406.65,Tostada
18,2082,184.31,Fastnacht
20,2083,69.27,Shin bone
2,2084,294.63,Prosciutto
15,2085,39.75,Raisin nut cookie
50,2086,212.95,Sweet roll
32,2087,222.95,Scrag end
13,2088,314.75,Deep dish pie
28,2089,204.67,Beef
35,2090,357.5,Bok choi
38,2091,341.97,River pear
18,2092,27.46,Cut of mutton
20,2093,341.19,Cornmeal mush
38,2094,387.59,Saltine
41,2095,434.62,Mascarpone
26,2096,271.12,Boysenberry
37,2097,142.65,Cake
49,2098,161.14,Lemon butter
26,2099,73.05,Saskatoon
21,2100,396.95,English sole
7,2101,96.14,Shank
37,2102,366.72,Madeira cake
45,2103,335.06,Pie crust
30,2104,11.61,Sailfish
19,2105,306.32,Amarelle
24,2106,372.83,Cut of mutton
43,2107,282.1,Pimento
2,2108,319.97,Side of bacon
20,2109,20.05,Monkfish
17,2110,378.12,Tomatillo
14,2111,67.42,Chinook salmon
9,2112,412.09,Devil's food cake
19,2113,385.29,Nectarine
13,2114,334.75,Chopped steak
13,2115,436.45,Striped bass
29,2116,398.55,Buckwheat cake
23,2117,350.08,Periwinkle
46,2118,385.85,Virginia ham
40,2119,340.23,Noodle
11,2120,235.82,White potato
39,2121,96.78,Johnny cake
38,2122,21.35,Latke
14,2123,322.55,Mudcat
49,2124,311.26,Spinach
50,2125,298.93,Rollmops
4,2126,24.73,Calf's tongue
14,2127,269.09,Jack
36,2128,483.95,Raisin bread
16,2129,89.94,Blood sausage
10,2130,175.88,Milt
1,2131,213.46,Dowdy
4,2132,80.55,Kingfish
45,2133,62.17,Sparling
50,2134,209.71,Soy
26,2135,435.58,Pufferfish
32,2136,181.83,Marang
5,2137,293.11,Takeout food
28,2138,124.28,Pone
0,2139,277.01,Apricot
44,2140,419.08,Onion bagel
18,2141,31.7,Broccoli
18,2142,118.85,Whole meal bread
9,2143,475.24,Cinnamon snail
40,2144,485.95,Rambotan
26,2145,19.77,Flannel cake
19,2146,54.71,Bitter chocolate
45,2147,311.93,Goa bean
17,2148,283.65,Gray mullet
28,2149,124.88,Scarlet runner
30,2150,304.75,Tomalley
41,2151,415.74,Wienerwurst
12,2152,465.65,Freshwater fish
30,2153,323.07,Whole wheat bread
1,2154,74.72,Puffed rice
13,2155,83.25,Broad bean
26,2156,221.5,Jerk
49,2157,97.55,Swedish rye
20,2158,261.88,Steak and kidney pie
13,2159,470.85,Dried apricot
20,2160,298.5,Pickled herring
48,2161,190.7,Crisphead lettuce
45,2162,243.71,Scorzonera
4,2163,270.28,Chicken liver
50,2164,329.34,Sweet roll
37,2165,202.04,Barbados cherry
19,2166,465.19,Melba toast
34,2167,380.26,Hotcake
12,2168,282.47,Goose liver
29,2169,111.18,Barbados cherry
31,2170,277.87,Yellow mombin
49,2171,316.51,Jewish rye
2,2172,54.56,Zwieback
6,2173,68.26,Matzah
2,2174,308.52,Profiterole
4,2175,427.17,Soda cracker
17,2176,45.38,Bacon
43,2177,454.0,Beefsteak
25,2178,288.92,Milk chocolate
1,2179,496.85,Hard roll
11,2180,137.16,Partridge
10,2181,289.07,Pickerel
43,2182,431.22,Tamarindo
29,2183,40.15,Coffee cake
23,2184,8.06,Raw vegetable
11,2185,412.56,Crookneck
11,2186,179.64,Bell apple
44,2187,211.26,Bagel
15,2188,387.33,Apricot bar
36,2189,355.57,Sugarloaf
49,2190,380.29,Fordhooks
21,2191,147.29,Litchee
25,2192,256.51,Edible fruit
16,2193,88.79,Striper
18,2194,490.3,Kippered salmon
22,2195,163.44,Wild plum
46,2196,446.31,Hardtack
34,2197,220.13,Shank
43,2198,214.61,Potato pancake
34,2199,314.7,Babka
14,2200,214.2,Friedcake
46,2201,125.64,Spiceberry
10,2202,82.21,Sapodilla
26,2203,37.44,Carp
2,2204,441.87,Molasses cookie
4,2205,467.17,Muscadine
11,2206,452.29,String cheese
21,2207,493.17,Offal
1,2208,426.73,Black salsify
29,2209,231.72,Winter melon
23,2210,107.85,Patty shell
23,2211,355.67,Calf's brain
45,2212,384.23,Chilly
21,2213,476.61,Eater
28,2214,193.78,Sea scallop
11,2215,233.29,Shawnee cake
34,2216,320.1,Flat bone
43,2217,451.25,Pilchard
28,2218,296.92,Flapcake
28,2219,311.28,Albacore
46,2220,28.87,Vienna sausage
40,2221,405.44,Dutch processed cocoa
3,2222,158.72,Kidney pie
22,2223,344.92,Acorn squash
24,2224,451.58,Tomato
4,2225,408.2,Leechee
10,2226,269.41,Caviar
50,2227,261.63,Black salsify
41,2228,321.72,Bear paw
33,2229,390.26,Steamer
28,2230,341.33,Rock cake
29,2231,5.03,Grissino
46,2232,467.4,Saddle
38,2233,303.5,Danish blue
47,2234,366.32,Pieplant
7,2235,309.45,Steak
11,2236,20.7,Breakfast food
42,2237,425.13,Jack
46,2238,386.97,Oven stuffer roaster
23,2239,77.28,Saddle
27,2240,488.92,Velveeta
6,2241,34.2,Clam
20,2242,333.55,Winter cress
13,2243,311.13,Crab
43,2244,36.82,Drop biscuit
40,2245,196.63,Sugar beet
28,2246,25.59,Linguini
12,2247,266.36,White bean
28,2248,460.2,Brain
19,2249,227.48,Meat pie
29,2250,285.46,Sprout
19,2251,286.14,Bullock's heart
7,2252,427.64,Water lemon
49,2253,435.99,Alewife
38,2254,462.91,Joint
43,2255,441.36,Cherry tomato
33,2256,20.98,Pork sausage
17,2257,132.48,Ziti
0,2258,487.46,Legume
45,2259,429.21,Cinnamon roll
14,2260,279.46,Sirloin
46,2261,86.88,Takeout food
8,2262,267.14,Cusk
42,2263,342.32,Baguette
46,2264,123.56,Pastry
30,2265,97.03,Rump roast
43,2266,434.28,Sprout
15,2267,28.71,Clingstone
37,2268,334.42,Lunch meat
19,2269,81.13,Headcheese
42,2270,341.9,Shortbread
38,2271,157.68,Sparerib
3,2272,70.26,Northern lobster
1,2273,6.61,Muesli
31,2274,20.01,Grated cheese
25,2275,76.35,Pigeon pea
39,2276,295.74,Plate
50,2277,172.21,Top round
20,2278,152.39,French fries
18,2279,122.55,Johnny cake
29,2280,411.12,Hot cross bun
13,2281,400.47,Macaroni
23,2282,328.51,Confit
2,2283,456.59,Rump roast
28,2284,129.71,Couscous
41,2285,303.5,Cisco
27,2286,62.72,Produce
30,2287,43.8,Pickled herring
0,2288,411.32,Garlic bread
5,2289,312.43,Mango
23,2290,467.64,Star fruit
15,2291,3.34,Scrag
1,2292,303.47,King salmon
15,2293,119.72,Puff
6,2294,381.25,Fish
40,2295,456.05,Salmon trout
43,2296,399.67,Pearmain
29,2297,80.59,Chicken liver
27,2298,50.79,Onion bread
44,2299,482.65,Coffee ring
14,2300,343.03,Sorb apple
9,2301,425.76,Bran muffin
10,2302,397.1,Hasty pudding
16,2303,486.45,Top round
12,2304,418.0,Bartlett
37,2305,449.56,Apple pie
27,2306,153.53,Plum tomato
0,2307,414.2,Turnip greens
31,2308,496.05,Chocolate
14,2309,15.08,Fryer
13,2310,56.09,Bluefish
23,2311,147.98,Monstera
31,2312,234.23,Baking chocolate
15,2313,174.08,Kail
19,2314,91.79,Flannel cake
15,2315,42.92,Angel cake
14,2316,312.76,Cisco
33,2317,299.15,Bitter chocolate
36,2318,154.95,Boston brown bread
47,2319,353.27,Gherkin
20,2320,287.62,Cheesecake
8,2321,177.4,Butternut squash
47,2322,124.78,Cheese
37,2323,392.66,Black salsify
34,2324,372.91,Rump
3,2325,256.46,Blade roast
10,2326,189.21,Redfish
39,2327,448.07,King crab
28,2328,110.46,Rainbow trout
9,2329,192.69,Roast
43,2330,252.58,Spoon bread
19,2331,54.82,Cruciferous vegetable
2,2332,115.92,Granny smith
22,2333,292.48,Sausage meat
38,2334,464.52,Gammon
48,2335,72.71,Armerican cheddar
21,2336,437.95,Rack of lamb
22,2337,96.64,Bologna sausage
23,2338,26.35,Blue point
22,2339,484.56,Chips
38,2340,418.97,Profiterole
19,2341,205.99,Mamey
25,2342,363.14,Cocoyam
1,2343,490.03,Side
49,2344,23.75,Chinese date
49,2345,131.88,Blueberry
4,2346,117.74,Boston lettuce
48,2347,377.76,Macaroni
28,2348,477.92,Cornmeal mush
40,2349,224.18,Currant
30,2350,462.58,Savoy
14,2351,435.18,Shad roe
3,2352,181.6,Puff
8,2353,388.84,Jellyroll
8,2354,417.68,Surinam cherry
37,2355,282.46,Spanish lime
7,2356,76.67,Sea bream
25,2357,485.18,Veal roast
35,2358,114.41,Ash cake
9,2359,16.61,Dewberry
28,2360,298.68,Japanese plum
18,2361,488.32,Fordhooks
39,2362,159.21,Artichoke heart
19,2363,466.51,Chinese date
1,2364,483.38,Bartlett pear
45,2365,440.13,Kiwi fruit
0,2366,283.24,Processed cheese
28,2367,372.1,Chicory
3,2368,192.61,Thompson seedless
41,2369,280.77,Curly endive
3,2370,335.72,Tabasco
23,2371,357.29,Dried fruit
22,2372,259.64,Strip steak
5,2373,286.91,Celery cabbage
48,2374,454.41,English sole
27,2375,357.88,Pound cake
25,2376,452.99,Beignet
16,2377,414.95,Tamarind
18,2378,223.21,Beluga caviar
19,2379,492.87,Dowdy
10,2380,19.01,Naan
12,2381,456.84,Meat pie
31,2382,415.16,Berry
11,2383,194.48,Green bean
21,2384,209.34,Bacon strip
18,2385,107.35,Mouton
45,2386,158.22,Clingstone
23,2387,23.19,Salad greens
45,2388,82.52,Sweet pepper
3,2389,489.79,Quince
49,2390,152.57,Artichoke heart
22,2391,215.06,Home fries
40,2392,231.33,Squid
27,2393,333.31,Tostada
14,2394,194.76,Canistel
22,2395,469.99,Offal
35,2396,117.09,Shoulder
6,2397,166.61,Clarified butter
25,2398,312.5,Damson plum
18,2399,310.46,Roast
1,2400,240.24,Crawdad
1,2401,346.01,Orange toast
6,2402,195.44,Cinnamon roll
19,2403,285.64,Brioche
10,2404,162.57,Armerican cheddar
1,2405,364.91,Fettuccine alfredo
47,2406,146.48,Raised doughnut
30,2407,461.93,Swiss chard
23,2408,401.53,Torte
50,2409,343.02,Plaice
28,2410,459.0,Lamb roast
45,2411,46.65,Filet mignon
15,2412,57.44,Japanese plum
35,2413,413.9,Pigeon pea
3,2414,480.87,Breast of veal
14,2415,19.48,Butterfish
12,2416,268.73,Cherimolla
36,2417,311.09,Seckel
45,2418,478.73,Pfannkuchen
49,2419,233.26,Gammon
26,2420,122.38,Quail
43,2421,310.28,Poitrine d'agneau
12,2422,473.12,Blade apple
25,2423,447.8,Norwegian lobster
21,2424,387.62,Litchi
3,2425,129.37,Guava
5,2426,441.3,Jack
39,2427,476.84,Fruit bar
0,2428,156.33,Jerky
13,2429,450.66,Citron
43,2430,468.6,Salmon
17,2431,352.79,Chilly
6,2432,12.18,Oyster plant
40,2433,199.49,Navy bean
8,2434,336.9,Crepe suzette
4,2435,320.36,Annon
32,2436,120.52,Soft shelled crab
19,2437,313.24,Sweet melon
35,2438,181.03,Oxheart cherry
44,2439,181.61,Water biscuit
48,2440,254.9,Blood sausage
8,2441,263.91,Molasses cookie
49,2442,96.23,Gorgonzola
47,2443,41.73,English runner bean
20,2444,142.83,Chine
17,2445,408.41,Yoghourt
1,2446,52.85,Layer cake
48,2447,26.4,Cod
35,2448,319.1,Wedding cake
14,2449,100.65,Wiener
11,2450,335.04,Steak and kidney pie
3,2451,405.09,Newtown wonder
39,2452,489.09,King salmon
38,2453,223.68,Flannel cake
6,2454,55.18,Coconut meat
30,2455,68.33,Sugarberry
11,2456,103.14,Cocoa butter
39,2457,160.8,Grissino
3,2458,430.24,Crookneck squash
20,2459,356.37,Layer cake
22,2460,201.53,Trout
49,2461,385.42,Porterhouse steak
0,2462,36.47,Coffee cake
4,2463,226.59,Brownie mix
43,2464,260.56,Raisin nut cookie
46,2465,55.88,Pinwheel roll
15,2466,212.93,Quandang
19,2467,420.16,Cling
23,2468,363.91,New york strip
26,2469,432.63,Macoun
34,2470,2.19,Herring
13,2471,213.4,Biltong
49,2472,173.41,Bird
18,2473,393.14,Fig
8,2474,84.68,Gluten bread
32,2475,337.57,Cake mix
12,2476,454.22,Pfannkuchen
24,2477,293.9,American cheese
25,2478,462.2,Ravioli
38,2479,480.54,Garlic bread
45,2480,266.73,Saveloy
43,2481,227.59,Huitre
49,2482,328.24,Leaf mustard
18,2483,319.1,Belgian endive
15,2484,125.35,Squab
33,2485,351.99,Sieva bean
0,2486,457.43,Fettuccine
19,2487,209.5,Pablum
41,2488,226.25,Soya
29,2489,135.49,Concord grape
32,2490,463.5,Flatfish
1,2491,343.96,Carp
35,2492,137.06,Fowl
31,2493,325.58,Rum baba
43,2494,138.58,Sea bass
22,2495,44.03,Flank
30,2496,281.51,Jerk
2,2497,396.24,Crab apple
12,2498,230.03,Pasta
35,2499,170.69,Pot cheese
20,2500,109.59,Double cream
47,2501,177.46,Fugu
33,2502,254.47,Quiche
29,2503,380.18,Maine lobster
30,2504,51.45,Crouton
6,2505,414.57,Haricot vert
6,2506,365.21,Yak butter
44,2507,85.19,Delicious
6,2508,254.68,Weakfish
25,2509,78.53,Kippered salmon
11,2510,116.17,Horsemeat
23,2511,43.58,Ketembilla
18,2512,465.03,Ricotta
49,2513,334.35,Squid
30,2514,410.39,Squash pie
4,2515,98.59,Jumble
33,2516,178.23,Virginia ham
24,2517,119.97,Watercress
16,2518,268.76,Yak butter
11,2519,30.77,Lansat
33,2520,253.1,Nutmeg melon
22,2521,186.71,Rock lobster
9,2522,354.67,Round
37,2523,77.28,Hasty pudding
2,2524,103.71,Crescent roll
7,2525,259.27,Ackee
30,2526,210.19,Littleneck clam
20,2527,468.04,Coconut macaroon
19,2528,204.06,Jumble
37,2529,289.03,Oxheart cherry
26,2530,407.92,Sour bread
34,2531,348.02,Potato
24,2532,313.78,Blueberry pie
0,2533,393.12,Meatloaf
22,2534,271.59,Scollop
42,2535,220.5,Cold cereal
21,2536,498.6,Catfish
11,2537,360.46,Muenster
6,2538,246.84,Sugarloaf
43,2539,340.88,Rump steak
5,2540,133.14,Semi sweet chocolate
7,2541,442.43,Butternut squash
50,2542,142.46,Quince
5,2543,490.43,Gruyere
11,2544,156.6,Cushaw
33,2545,359.13,Speckled trout
2,2546,52.81,Fish
24,2547,394.04,Whiting
31,2548,444.14,Okra
5,2549,282.3,Pork loin
12,2550,420.71,Sapsago
11,2551,178.97,Rockfish
5,2552,388.98,Tokay
49,2553,311.23,Scorzonera
30,2554,212.92,Chicken
31,2555,233.53,Yellow bean
1,2556,110.52,Golden delicious
49,2557,110.47,Bouchee
16,2558,426.26,Grits
31,2559,315.2,Citron
16,2560,398.16,Yellow mombin
5,2561,253.4,Red salmon
20,2562,32.2,Salad burnet
39,2563,402.74,Shank
19,2564,100.49,Crab apple
10,2565,187.44,Hard shell clam
13,2566,381.58,Goa bean
11,2567,238.78,Elver
15,2568,156.8,Oven stuffer
16,2569,225.33,Hotcake
47,2570,121.84,Strip steak
3,2571,248.55,Saveloy
3,2572,396.26,Lemon
18,2573,325.62,Tortellini
13,2574,53.3,Tamarindo
47,2575,234.48,Spring onion
32,2576,340.22,Iceberg
14,2577,339.65,Hackberry
34,2578,427.9,Pineapple guava
14,2579,404.41,Jerked meat
7,2580,387.23,Buffalofish
43,2581,138.66,Capulin
38,2582,463.2,Triple cream
18,2583,95.94,Hot cross bun
43,2584,361.48,Choc
35,2585,429.77,Saltine
20,2586,358.96,Lemonade mix
5,2587,205.43,Rainbow smelt
38,2588,105.67,Loin of lamb
36,2589,151.97,Common bean
17,2590,11.21,Shortcake
40,2591,450.73,Challah
12,2592,249.99,Muscat
9,2593,289.15,Beigel
38,2594,327.65,Pilot biscuit
20,2595,328.69,Granola bar
13,2596,470.02,Green groceries
0,2597,325.54,Flank
32,2598,186.3,Akee
27,2599,212.46,Atole
39,2600,20.18,Cisco
21,2601,84.57,Yam
23,2602,54.65,Cauliflower
27,2603,241.43,Chinese jujube
14,2604,217.76,Cockle
46,2605,113.61,Lobster tail
45,2606,329.51,Julienne vegetable
50,2607,85.52,Salt cod
2,2608,433.91,Beef neck
11,2609,366.38,Hot cake
32,2610,418.42,Taro root
41,2611,336.47,Flatbread
1,2612,62.85,Mussel
42,2613,59.05,Meuniere butter
42,2614,173.74,Celery
18,2615,113.18,Snap
10,2616,388.24,Gumbo
49,2617,413.14,Marang
20,2618,311.73,Rosefish
10,2619,295.0,Bowtie pasta
3,2620,105.1,Sweet roll
11,2621,26.46,Alimentary paste
30,2622,139.03,Jacket potato
8,2623,83.32,Quahaug
6,2624,352.03,Neck sweetbread
16,2625,407.02,Boston brown bread
13,2626,197.36,Hush puppy
46,2627,114.62,Eggplant
36,2628,408.66,Ham
21,2629,378.6,Langouste
9,2630,250.07,Chinese jujube
13,2631,356.7,Shepherd's pie
46,2632,4.64,Spoon bread
41,2633,8.96,Calamary
14,2634,377.73,Lox
39,2635,46.58,Cornmeal mush
33,2636,48.28,Mush
11,2637,341.6,Brick cheese
3,2638,428.0,Squash pie
26,2639,132.55,Finocchio
14,2640,190.27,Flageolet
18,2641,67.7,Akee
26,2642,364.98,Greens
40,2643,226.49,Tomatillo
10,2644,150.41,Elver
10,2645,196.11,Rutabaga
32,2646,126.1,Cherry
40,2647,126.4,Pineapple guava
30,2648,454.89,Mullet
49,2649,56.26,Saltwater fish
37,2650,124.1,Pomegranate
37,2651,19.96,Jackfruit
6,2652,313.66,Kaiser roll
45,2653,378.58,Pigs' feet
13,2654,374.98,Rugulah
42,2655,62.39,Roll
1,2656,73.77,Pond apple
45,2657,408.03,Damson plum
17,2658,53.84,Bliny
28,2659,169.78,Tea bread
20,2660,465.01,Soft shelled crab
15,2661,110.52,Grits
7,2662,72.43,Yorkshire pudding
50,2663,229.84,Cream cheese
33,2664,481.15,Spice cake
25,2665,46.63,Plum
41,2666,217.72,Seckel
33,2667,98.2,Lamb's quarter
25,2668,301.31,Greens
20,2669,449.26,Plate
15,2670,296.45,Ratafia
47,2671,165.68,Sweet orange
22,2672,333.96,Pike
7,2673,29.93,Chop suey greens
36,2674,98.28,Marmalade plum
45,2675,453.0,Sapodilla plum
47,2676,50.95,Pineapple
20,2677,96.16,Rainbow smelt
50,2678,218.07,Eel
1,2679,348.22,Velveeta
2,2680,221.57,Gnocchi
36,2681,173.53,Roquefort
32,2682,206.18,Iceberg lettuce
47,2683,135.06,Black salsify
15,2684,294.69,Frankfurter
43,2685,296.15,Netted melon
21,2686,381.35,Cox's orange pippin
32,2687,170.06,Birthday cake
29,2688,402.66,Veggie
15,2689,466.21,Side
40,2690,451.54,Bread stick
0,2691,144.98,Blue crab
49,2692,475.03,Sea trout
45,2693,426.57,Salad green
48,2694,159.24,Devil's food cake
45,2695,47.15,Sour orange
49,2696,167.04,Smoked salmon
20,2697,281.52,Chipolata
30,2698,238.07,Triple creme
13,2699,437.15,Civet bean
6,2700,367.75,Flatbrod
29,2701,178.91,Date bread
14,2702,309.52,Apple pie
49,2703,7.15,Sunfish
43,2704,314.39,Prune
28,2705,12.37,Sea squab
26,2706,340.59,Julienne vegetable
39,2707,63.18,Cut of pork
47,2708,61.74,Dried apricot
11,2709,309.98,Eel
37,2710,319.45,American smelt
6,2711,43.73,Irish soda bread
48,2712,486.49,Dove
31,2713,38.51,Baba au rhum
5,2714,428.59,Garden truck
19,2715,379.08,Legume
48,2716,237.66,Corn muffin
45,2717,320.29,Yak butter
0,2718,153.42,Caviare
43,2719,10.41,Veau
46,2720,223.76,Leg of lamb
42,2721,165.37,Wiener
16,2722,389.69,Ecrevisse
36,2723,28.97,French endive
12,2724,218.39,Wonton
12,2725,114.56,Rainbow smelt
39,2726,273.4,Cauliflower
47,2727,418.83,Teacake
37,2728,143.13,Bully beef
33,2729,136.86,Cut of beef
20,2730,400.43,Strip steak
29,2731,462.74,English sole
5,2732,200.72,Fox grape
49,2733,459.8,Delicious
34,2734,431.87,Mince pie
12,2735,404.57,Joint
13,2736,376.48,Couscous
10,2737,470.76,Winter melon
47,2738,61.57,Crab legs
3,2739,335.19,Soy
21,2740,64.72,Lemon meringue pie
3,2741,258.95,Bok choi
23,2742,161.54,Chicken liver
13,2743,360.12,Cauliflower
47,2744,469.57,Mammee
39,2745,58.13,Dove
43,2746,32.56,Cornmeal mush
43,2747,454.15,Eccles cake
29,2748,225.24,Jerked meat
16,2749,492.74,Black currant
17,2750,195.11,Key lime
37,2751,377.74,Kitambilla
47,2752,26.23,Roast lamb
49,2753,236.68,Dungeness crab
7,2754,315.23,Pimento
15,2755,111.98,Mudcat
4,2756,469.92,Pollack
11,2757,100.11,Cut of veal
49,2758,247.65,Green groceries
5,2759,407.93,Beef
21,2760,418.64,Veal
39,2761,419.66,Ghee
10,2762,449.37,Goose liver
27,2763,319.54,Jaffa orange
42,2764,490.58,Panfish
9,2765,486.02,Pawpaw
22,2766,90.64,Bullace grape
10,2767,374.19,Choc
48,2768,57.11,Yellow turnip
46,2769,235.41,Beef jerky
3,2770,103.73,Cinnamon bread
12,2771,38.76,Edible bean
5,2772,116.56,Couverture
25,2773,30.5,Cornbread
18,2774,378.37,Chili pepper
8,2775,49.7,Pone
50,2776,264.06,Calves' feet
47,2777,97.65,Collards
8,2778,373.73,Spring onion
3,2779,133.84,Zucchini
33,2780,130.89,King crab
38,2781,316.29,Egg noodle
20,2782,357.5,Blade
28,2783,435.95,Soursop
38,2784,278.04,White bread
25,2785,195.55,Bran muffin
21,2786,233.07,Gorgonzola
44,2787,159.22,Squid
32,2788,292.24,Serviceberry
0,2789,328.28,Red salmon
47,2790,417.89,Quark
50,2791,131.66,Pastry
29,2792,473.06,Quark
45,2793,20.33,Fig
17,2794,244.61,Blade
46,2795,417.17,Fillet of sole
43,2796,351.67,Goose liver
13,2797,458.73,Scrag end
7,2798,414.01,Banana
50,2799,81.57,Turkey
1,2800,391.75,Produce
46,2801,98.45,Irish soda bread
34,2802,104.14,Navy bean
22,2803,178.26,Watermelon
13,2804,294.59,Bialystoker
25,2805,115.18,Cinnamon bun
43,2806,223.44,Gumbo
34,2807,253.67,Endive
